InvoiceNo,InvoiceDate,CustomerID,Total
548619,2011-04-01 11:51:00,16592,9.959999999999999
548621,2011-04-01 11:54:00,16960,201.53
548622,2011-04-01 12:09:00,13636,249.60000000000002
548623,2011-04-01 12:10:00,13841,85.0
C548625,2011-04-01 12:14:00,13078,-11.9
C548626,2011-04-01 12:16:00,15622,-8.5
548627,2011-04-01 12:19:00,16333,1445.6000000000001
C548628,2011-04-01 12:19:00,13184,-22.5
548629,2011-04-01 12:21:00,16333,355.20000000000005
548630,2011-04-01 12:22:00,16333,355.20000000000005
548631,2011-04-01 12:24:00,13184,117.4
548632,2011-04-01 12:25:00,17701,417.95000000000005
548633,2011-04-01 12:25:00,16333,915.84
548634,2011-04-01 12:26:00,12877,87.10000000000001
548635,2011-04-01 12:27:00,16333,538.72
548636,2011-04-01 12:29:00,15601,266.85
548640,2011-04-01 12:41:00,17580,47.7
548641,2011-04-01 12:56:00,16333,577.2
548642,2011-04-01 13:00:00,17287,145.24
548643,2011-04-01 13:01:00,14680,72.0
548644,2011-04-01 13:02:00,15291,396.0
548645,2011-04-01 13:04:00,17457,313.38
C548647,2011-04-01 13:17:00,12888,-29.849999999999998
548648,2011-04-01 13:20:00,12949,1534.3
548649,2011-04-01 13:21:00,18179,210.0
548650,2011-04-01 13:22:00,14852,490.4
548651,2011-04-01 13:33:00,14970,444.75
548652,2011-04-01 13:34:00,16928,135.0
548654,2011-04-01 13:47:00,12569,348.68
548655,2011-04-01 13:47:00,15605,312.58
548656,2011-04-01 14:05:00,12748,16.7
548657,2011-04-01 14:07:00,12748,8.8
548658,2011-04-01 14:19:00,15179,102.0
548659,2011-04-01 14:19:00,13418,362.24
548660,2011-04-01 14:24:00,13169,505.19999999999993
548661,2011-04-01 14:28:00,12415,350.0
548664,2011-04-01 14:45:00,14911,1407.19
548665,2011-04-01 14:53:00,14854,193.08000000000004
548666,2011-04-01 14:58:00,13124,1317.8000000000002
C548667,2011-04-01 15:00:00,12781,-57.51
548668,2011-04-01 15:03:00,16162,37.4
548669,2011-04-01 15:13:00,15691,136.8
548670,2011-04-01 15:37:00,15356,212.13000000000002
548673,2011-04-01 16:18:00,13767,291.44
548686,2011-04-01 16:49:00,15856,785.5
548687,2011-04-01 16:50:00,14195,828.3999999999999
C548695,2011-04-03 10:08:00,17243,-25.849999999999998
548696,2011-04-03 10:10:00,17243,142.5
548697,2011-04-03 10:49:00,15482,713.8
548698,2011-04-03 10:55:00,18109,259.6
548700,2011-04-03 11:11:00,13623,146.99
548701,2011-04-03 11:36:00,17629,266.36
548702,2011-04-03 11:36:00,17085,244.5
548703,2011-04-03 11:37:00,16010,178.65
548704,2011-04-03 11:45:00,17381,937.71
548705,2011-04-03 11:47:00,17381,189.12
548706,2011-04-03 11:51:00,13408,231.29999999999998
548707,2011-04-03 12:08:00,13781,127.84
548708,2011-04-03 12:41:00,13269,704.5999999999999
548709,2011-04-03 12:46:00,17744,280.56
548710,2011-04-03 13:24:00,16678,282.59999999999997
548711,2011-04-03 14:24:00,18116,201.00999999999996
548712,2011-04-03 14:42:00,17050,687.1299999999999
C548713,2011-04-03 14:53:00,17337,-39.2
548714,2011-04-03 15:07:00,17337,467.29999999999995
548715,2011-04-03 15:22:00,17758,583.7900000000002
548716,2011-04-03 15:50:00,14023,273.14
548718,2011-04-04 08:50:00,14156,2183.82
C548717,2011-04-04 08:50:00,16297,-20.4
C548721,2011-04-04 08:59:00,12957,-9.2
C548722,2011-04-04 09:00:00,13481,-8.5
C548723,2011-04-04 09:02:00,15874,-26.599999999999998
C548724,2011-04-04 09:04:00,15632,-15.9
548725,2011-04-04 09:08:00,12678,134.0
548726,2011-04-04 09:38:00,13767,367.73999999999995
C548727,2011-04-04 09:45:00,17725,-13.8
548728,2011-04-04 09:55:00,13198,903.0100000000001
C548729,2011-04-04 09:57:00,12434,-13.2
548730,2011-04-04 10:11:00,17669,475.5
C548731,2011-04-04 10:12:00,12755,-1591.1999999999998
548732,2011-04-04 10:16:00,16142,535.3399999999999
548733,2011-04-04 10:29:00,17648,583.8700000000001
548734,2011-04-04 10:40:00,13059,183.4
548735,2011-04-04 10:52:00,15039,435.56
548736,2011-04-04 11:01:00,13984,432.48
548737,2011-04-04 11:18:00,12682,585.55
C548738,2011-04-04 11:22:00,14711,-30.599999999999998
548739,2011-04-04 11:28:00,15493,412.49
548740,2011-04-04 11:34:00,13319,599.84
548741,2011-04-04 12:00:00,16224,167.46999999999997
548742,2011-04-04 12:00:00,14688,375.16
548743,2011-04-04 12:05:00,14895,500.3500000000001
548744,2011-04-04 12:07:00,17725,313.29
548745,2011-04-04 12:10:00,12471,624.2900000000001
548746,2011-04-04 12:11:00,12471,50.0
548747,2011-04-04 12:17:00,15223,300.8500000000001
C548748,2011-04-04 12:28:00,15223,-300.84999999999997
548749,2011-04-04 12:29:00,13004,451.78
548757,2011-04-04 12:31:00,17419,357.49999999999994
548768,2011-04-04 12:34:00,17886,223.19
548780,2011-04-04 12:37:00,13294,483.65
548792,2011-04-04 12:42:00,14711,215.01
548796,2011-04-04 12:42:00,15752,403.78000000000003
548801,2011-04-04 12:44:00,15289,375.45
548806,2011-04-04 12:52:00,13098,357.7
548807,2011-04-04 12:54:00,16422,2297.9999999999995
548808,2011-04-04 12:55:00,17774,375.0
548813,2011-04-04 13:03:00,12744,4037.7700000000004
548820,2011-04-04 13:04:00,12744,2053.07
C548830,2011-04-04 13:08:00,12744,-4037.7700000000004
C548834,2011-04-04 13:09:00,12744,-2053.07
C548851,2011-04-04 13:14:00,15311,-25.09
548856,2011-04-04 13:26:00,15311,25.09
C548857,2011-04-04 13:28:00,15311,-25.09
548858,2011-04-04 13:29:00,14911,264.29999999999995
548859,2011-04-04 13:32:00,13668,221.25
548860,2011-04-04 13:38:00,13263,406.82000000000005
548861,2011-04-04 13:42:00,18185,304.25
548862,2011-04-04 13:47:00,17956,12.75
548863,2011-04-04 13:57:00,15311,1713.7400000000002
548864,2011-04-04 14:00:00,15756,123.59
548865,2011-04-04 14:09:00,14747,328.19999999999993
C548866,2011-04-04 14:09:00,14606,-6.2
548867,2011-04-04 14:17:00,14719,223.45999999999998
548868,2011-04-04 14:28:00,13015,556.77
548869,2011-04-04 14:31:00,17114,130.2
548870,2011-04-04 14:41:00,14606,129.18
548871,2011-04-04 14:42:00,14410,91.47999999999999
548872,2011-04-04 14:42:00,13015,108.0
548873,2011-04-04 15:10:00,12971,214.2
548874,2011-04-04 15:18:00,17716,786.16
C548891,2011-04-04 15:34:00,13418,-3.75
548892,2011-04-04 15:35:00,18044,124.15
548896,2011-04-04 16:21:00,13767,297.28
548898,2011-04-04 16:28:00,17214,160.57
548899,2011-04-04 16:31:00,15838,825.96
548900,2011-04-04 16:36:00,17848,174.46
C548906,2011-04-05 08:24:00,13636,-7.5
548907,2011-04-05 08:25:00,15521,505.0
C548908,2011-04-05 08:25:00,18108,-6.35
548909,2011-04-05 08:43:00,12779,705.84
548910,2011-04-05 08:51:00,17940,259.20000000000005
548911,2011-04-05 09:09:00,12951,155.19
548912,2011-04-05 09:32:00,16586,463.95
548913,2011-04-05 09:45:00,12669,1136.3
C548914,2011-04-05 09:46:00,12669,-1136.3
C548915,2011-04-05 09:53:00,12668,-34.8
548916,2011-04-05 10:07:00,14849,422.34
548917,2011-04-05 10:13:00,16817,215.89999999999998
548918,2011-04-05 10:13:00,16105,336.96
548919,2011-04-05 10:18:00,13013,649.3200000000002
548920,2011-04-05 10:19:00,13018,493.45
548940,2011-04-05 10:31:00,15061,81.6
C548941,2011-04-05 10:32:00,15061,-60.0
548942,2011-04-05 10:40:00,15938,105.0
C548947,2011-04-05 10:45:00,14546,-17.37
548952,2011-04-05 10:46:00,15572,430.13
548955,2011-04-05 10:47:00,12348,367.0
548968,2011-04-05 10:58:00,12744,2118.74
548969,2011-04-05 11:01:00,14646,1129.1999999999998
548970,2011-04-05 11:03:00,14646,1155.0
548971,2011-04-05 11:29:00,16919,184.84
C548972,2011-04-05 11:42:00,15674,-355.12
548973,2011-04-05 11:44:00,15674,355.12
548974,2011-04-05 11:47:00,15194,335.07000000000005
548975,2011-04-05 11:47:00,17596,354.28999999999996
C548976,2011-04-05 11:50:00,17725,-39.2
548978,2011-04-05 12:08:00,15727,784.4499999999999
548979,2011-04-05 12:12:00,13798,382.82
548981,2011-04-05 12:24:00,15442,594.0
C548982,2011-04-05 12:27:00,15018,-39.95
548983,2011-04-05 12:30:00,16906,114.64000000000001
548984,2011-04-05 12:37:00,14546,561.29
548985,2011-04-05 12:46:00,16422,105.0
548987,2011-04-05 12:50:00,14535,853.9700000000001
548988,2011-04-05 13:07:00,17618,346.49999999999994
548990,2011-04-05 13:42:00,16170,316.02000000000004
548991,2011-04-05 13:48:00,16915,112.49
548992,2011-04-05 13:52:00,13089,838.0799999999999
548993,2011-04-05 13:56:00,12753,3599.3799999999997
C548995,2011-04-05 14:08:00,17841,-29.0
549007,2011-04-05 14:38:00,17470,304.13
549012,2011-04-05 14:51:00,16394,306.89
C549013,2011-04-05 14:52:00,15648,-3.75
549014,2011-04-05 15:00:00,17841,226.06
549015,2011-04-05 15:12:00,15244,297.94
549016,2011-04-05 15:20:00,16696,35.400000000000006
549017,2011-04-05 15:20:00,15145,422.22999999999996
549018,2011-04-05 15:21:00,17492,374.57
C549019,2011-04-05 15:22:00,12474,-21.55
549020,2011-04-05 15:36:00,13525,282.88
549021,2011-04-05 16:13:00,13468,173.24
549022,2011-04-05 16:23:00,12901,83.4
549026,2011-04-05 16:42:00,17409,260.55
549027,2011-04-05 17:02:00,17857,5424.0
C549039,2011-04-05 17:16:00,17675,-7.5
C549041,2011-04-05 17:22:00,17644,-32.55
549044,2011-04-06 09:11:00,16161,345.35
C549045,2011-04-06 09:25:00,14407,-12.75
549046,2011-04-06 10:07:00,15291,303.4
549047,2011-04-06 10:07:00,17783,112.41
549048,2011-04-06 10:14:00,17811,113.10000000000001
C549049,2011-04-06 10:15:00,17677,-2.55
C549050,2011-04-06 10:17:00,13767,-18.200000000000003
C549051,2011-04-06 10:17:00,14747,-33.9
549052,2011-04-06 10:19:00,17682,365.79
549053,2011-04-06 10:20:00,13863,305.78
549054,2011-04-06 10:21:00,17719,312.19
549055,2011-04-06 10:33:00,13515,203.4
549056,2011-04-06 10:40:00,15917,123.10000000000001
549059,2011-04-06 10:46:00,15529,198.91
C549098,2011-04-06 11:06:00,12481,-5.46
549099,2011-04-06 11:07:00,16241,229.27
549101,2011-04-06 11:34:00,14606,146.92000000000002
549102,2011-04-06 11:34:00,13266,303.95
549104,2011-04-06 11:43:00,15311,703.5399999999998
549105,2011-04-06 12:05:00,17440,117.6
549106,2011-04-06 12:08:00,17045,39.95
549107,2011-04-06 12:08:00,17440,7.0200000000000005
549115,2011-04-06 12:41:00,13098,1722.0199999999998
549116,2011-04-06 12:49:00,16670,554.3800000000001
549117,2011-04-06 12:56:00,13491,136.92
549118,2011-04-06 13:18:00,14911,955.99
549119,2011-04-06 13:23:00,14220,319.4200000000001
549120,2011-04-06 13:28:00,14587,178.4
549121,2011-04-06 13:33:00,17140,465.32
549123,2011-04-06 14:02:00,15201,301.4800000000001
549124,2011-04-06 14:03:00,16672,480.9
549125,2011-04-06 14:13:00,14964,206.21
549126,2011-04-06 14:23:00,16031,305.62999999999994
549127,2011-04-06 14:23:00,14403,790.7
549128,2011-04-06 14:25:00,16713,305.25999999999993
549129,2011-04-06 14:53:00,17042,273.21
549130,2011-04-06 15:02:00,14701,275.1
549131,2011-04-06 15:07:00,16378,75.9
549148,2011-04-06 15:31:00,14534,187.70000000000002
549153,2011-04-06 15:47:00,13771,871.5999999999999
549154,2011-04-06 16:47:00,17690,311.59999999999997
C549162,2011-04-06 17:16:00,17438,-10.15
549169,2011-04-06 17:25:00,17906,72.9
549182,2011-04-07 09:12:00,15646,150.24
549183,2011-04-07 09:16:00,14239,144.95
C549184,2011-04-07 09:28:00,12428,-62.11
549185,2011-04-07 09:35:00,18272,639.82
549186,2011-04-07 09:39:00,15838,270.0
549187,2011-04-07 10:09:00,16144,175.2
549188,2011-04-07 10:10:00,13731,308.12
549189,2011-04-07 10:11:00,15235,229.29999999999998
549190,2011-04-07 10:13:00,13748,229.39999999999998
C549191,2011-04-07 10:15:00,16422,-102.0
549192,2011-04-07 10:20:00,14961,348.84999999999997
549193,2011-04-07 10:24:00,12580,415.70000000000005
549196,2011-04-07 10:33:00,14911,356.22999999999996
549206,2011-04-07 10:38:00,15281,104.4
549222,2011-04-07 10:43:00,12347,636.25
549225,2011-04-07 10:54:00,13777,326.4
C549230,2011-04-07 10:59:00,12949,-15.0
549233,2011-04-07 11:06:00,14912,482.78999999999996
549234,2011-04-07 11:12:00,16515,301.81999999999994
549235,2011-04-07 11:16:00,15530,553.13
549237,2011-04-07 11:29:00,13950,179.31
549238,2011-04-07 11:30:00,14667,388.77
549239,2011-04-07 11:37:00,13102,245.45999999999998
549240,2011-04-07 11:37:00,15910,118.89000000000001
549241,2011-04-07 11:40:00,15719,336.38
549242,2011-04-07 11:41:00,14911,227.18
549243,2011-04-07 11:47:00,16043,144.10000000000002
549245,2011-04-07 11:59:00,15005,144.85999999999999
549246,2011-04-07 12:02:00,15939,1072.2
549247,2011-04-07 12:04:00,13752,277.6
549248,2011-04-07 12:04:00,13892,54.519999999999996
549249,2011-04-07 12:04:00,12423,255.35999999999999
549250,2011-04-07 12:10:00,14446,303.03999999999996
549251,2011-04-07 12:16:00,14449,191.06
C549252,2011-04-07 12:18:00,16584,-28.049999999999997
C549253,2011-04-07 12:20:00,12408,-14.48
C549254,2011-04-07 12:21:00,13769,-2.95
549255,2011-04-07 12:23:00,16209,305.95
549256,2011-04-07 12:24:00,15754,91.8
549257,2011-04-07 12:29:00,14465,191.49000000000004
549258,2011-04-07 12:30:00,13102,329.1
549259,2011-04-07 12:33:00,13712,228.83999999999997
549260,2011-04-07 12:34:00,17790,107.07000000000002
549261,2011-04-07 12:35:00,14903,580.58
549262,2011-04-07 12:38:00,14465,269.83
549263,2011-04-07 12:39:00,15800,244.5
C549265,2011-04-07 12:45:00,16245,-8.850000000000001
C549269,2011-04-07 12:47:00,16701,-28.9
549272,2011-04-07 12:59:00,17133,358.25000000000006
549273,2011-04-07 13:05:00,13089,312.0
549274,2011-04-07 13:07:00,12721,366.20000000000005
549275,2011-04-07 13:09:00,15916,160.12000000000003
549276,2011-04-07 13:11:00,16745,267.09999999999997
549277,2011-04-07 13:11:00,16469,97.70000000000002
549278,2011-04-07 13:16:00,16255,168.46
549279,2011-04-07 13:16:00,16469,179.17999999999998
549280,2011-04-07 13:18:00,13854,429.9
549281,2011-04-07 13:19:00,17735,571.3
549282,2011-04-07 13:24:00,13718,192.5
549283,2011-04-07 13:32:00,13005,321.65
549284,2011-04-07 13:37:00,15694,365.4
549285,2011-04-07 13:45:00,14981,102.12
549286,2011-04-07 18:03:00,17928,78.25999999999999
549287,2011-04-07 18:05:00,14527,40.41
C549288,2011-04-07 18:06:00,14527,-11.6
549289,2011-04-07 18:09:00,14395,188.13000000000002
C549290,2011-04-07 18:10:00,14395,-9.95
549291,2011-04-07 19:05:00,16261,254.95999999999998
549292,2011-04-07 19:10:00,17869,91.09
549293,2011-04-07 19:16:00,17883,119.35000000000001
549294,2011-04-07 19:27:00,13230,203.20000000000002
549296,2011-04-08 07:37:00,14619,394.43999999999994
549297,2011-04-08 07:49:00,18061,213.8
549298,2011-04-08 08:20:00,13015,314.6
549299,2011-04-08 08:20:00,13995,310.45
549300,2011-04-08 08:21:00,13362,768.83
549301,2011-04-08 08:24:00,16643,487.51
549302,2011-04-08 08:25:00,14246,449.64
549303,2011-04-08 08:27:00,18040,239.00000000000003
549304,2011-04-08 08:39:00,16133,301.53
549305,2011-04-08 08:40:00,15189,152.3
549306,2011-04-08 08:48:00,16837,148.74
549307,2011-04-08 09:08:00,15119,266.4
549308,2011-04-08 09:13:00,13767,136.36
549309,2011-04-08 09:15:00,15114,215.33999999999997
549310,2011-04-08 09:20:00,16325,190.82000000000002
549311,2011-04-08 09:25:00,14924,310.05
549312,2011-04-08 09:26:00,14217,112.8
549313,2011-04-08 09:45:00,12393,421.6
C549315,2011-04-08 09:51:00,12949,-9.2
549316,2011-04-08 09:54:00,12705,1321.2499999999998
549317,2011-04-08 09:58:00,15109,484.9500000000001
549318,2011-04-08 10:01:00,13911,247.95000000000002
549319,2011-04-08 10:09:00,16623,129.45
549320,2011-04-08 10:14:00,16010,118.75
549321,2011-04-08 10:19:00,14243,373.27000000000004
549322,2011-04-08 10:20:00,16558,230.98000000000002
549323,2011-04-08 10:26:00,12999,320.28
549324,2011-04-08 10:32:00,16045,196.8
549325,2011-04-08 10:32:00,12717,609.74
549353,2011-04-08 11:21:00,13962,117.6
549360,2011-04-08 11:23:00,17035,174.02000000000004
549368,2011-04-08 11:26:00,18036,110.8
549372,2011-04-08 11:28:00,14958,210.64999999999998
549387,2011-04-08 11:33:00,13178,483.0
549412,2011-04-08 11:43:00,14258,718.6
549417,2011-04-08 11:44:00,14258,79.80000000000001
549424,2011-04-08 11:50:00,15367,651.6
549425,2011-04-08 11:54:00,14030,337.66999999999996
549428,2011-04-08 12:01:00,15815,453.0
549429,2011-04-08 12:06:00,17001,313.5
C549430,2011-04-08 12:09:00,13846,-17.45
549431,2011-04-08 12:17:00,15874,1163.75
549432,2011-04-08 12:20:00,14264,115.69999999999999
549433,2011-04-08 12:28:00,16709,149.89999999999998
549434,2011-04-08 12:30:00,12647,350.76
549435,2011-04-08 12:33:00,12356,481.46000000000004
549436,2011-04-08 12:34:00,18041,113.89
C549437,2011-04-08 12:37:00,13005,-44.75
C549438,2011-04-08 12:39:00,12471,-5.41
549439,2011-04-08 12:42:00,13562,603.27
549440,2011-04-08 12:42:00,17162,173.25
549441,2011-04-08 12:43:00,17162,9.9
549442,2011-04-08 12:56:00,16996,330.94
549443,2011-04-08 12:56:00,15775,104.9
549444,2011-04-08 13:00:00,16013,375.0
549445,2011-04-08 13:01:00,17809,270.0
549446,2011-04-08 13:14:00,17054,314.06999999999994
549447,2011-04-08 13:20:00,17268,138.24
549448,2011-04-08 14:07:00,13078,306.18000000000006
549449,2011-04-08 14:12:00,14227,304.33000000000004
C549450,2011-04-08 14:13:00,13089,-10.2
549451,2011-04-08 14:14:00,16556,318.07
C549452,2011-04-08 14:17:00,17940,-1867.86
549467,2011-04-08 14:26:00,13305,194.75
549468,2011-04-08 14:27:00,17940,1867.86
549471,2011-04-08 14:39:00,17389,73.5
549520,2011-04-08 15:19:00,13265,817.4399999999998
549522,2011-04-08 15:34:00,16873,528.93
549523,2011-04-08 15:35:00,12748,32.65
549526,2011-04-08 15:49:00,13630,431.78000000000003
C549530,2011-04-08 17:03:00,13863,-6.22
C549532,2011-04-08 17:07:00,16217,-7.06
C549533,2011-04-08 17:08:00,12408,-14.850000000000001
C549535,2011-04-08 17:14:00,14110,-13.5
549538,2011-04-08 17:25:00,17961,32.32
549539,2011-04-10 10:10:00,15465,292.79999999999995
C549540,2011-04-10 10:12:00,17114,-15.9
549541,2011-04-10 10:16:00,17268,138.24
549542,2011-04-10 11:11:00,15311,862.82
549543,2011-04-10 11:14:00,18118,197.5
C549544,2011-04-10 11:15:00,15311,-275.0
C549545,2011-04-10 11:19:00,18118,-1.25
549546,2011-04-10 11:24:00,16889,705.56
549547,2011-04-10 11:33:00,16359,423.40000000000003
549548,2011-04-10 11:35:00,13548,281.00999999999993
C549549,2011-04-10 11:37:00,16359,-250.0
549550,2011-04-10 11:45:00,15038,157.59999999999997
549551,2011-04-10 11:48:00,15955,491.78999999999996
549552,2011-04-10 11:58:00,13508,110.97000000000003
549553,2011-04-10 12:22:00,16931,147.06
549554,2011-04-10 12:36:00,16779,480.34
549555,2011-04-10 12:52:00,13606,180.4
549556,2011-04-10 12:53:00,17372,212.12000000000003
549557,2011-04-10 12:59:00,14450,108.42
549558,2011-04-10 13:21:00,15058,170.95000000000002
549559,2011-04-10 13:25:00,12447,476.49
549560,2011-04-10 13:26:00,15058,91.74000000000002
549561,2011-04-10 13:36:00,13570,239.49000000000004
549562,2011-04-10 13:48:00,13232,117.43
549563,2011-04-10 14:02:00,14030,113.62
549564,2011-04-10 14:16:00,18129,112.55
C549565,2011-04-10 14:26:00,13610,-7.95
549566,2011-04-10 14:27:00,13610,110.55000000000001
549567,2011-04-10 15:07:00,13632,261.58
549568,2011-04-10 15:09:00,15665,1476.2200000000005
549569,2011-04-10 15:15:00,15547,280.66
549570,2011-04-10 15:19:00,17550,156.22
549571,2011-04-10 15:25:00,15655,560.6700000000001
549572,2011-04-10 15:32:00,17757,191.86
549573,2011-04-10 16:01:00,14504,260.92
549574,2011-04-10 16:02:00,18226,329.04999999999995
549575,2011-04-10 16:04:00,13956,173.95000000000002
549576,2011-04-11 08:14:00,17069,476.37
549577,2011-04-11 08:16:00,14286,2050.08
549578,2011-04-11 08:49:00,17340,834.6800000000001
549579,2011-04-11 09:18:00,15780,225.61
C549580,2011-04-11 09:35:00,13501,-29.849999999999998
549581,2011-04-11 09:44:00,16188,151.65
C549582,2011-04-11 09:45:00,12656,-38.25
549583,2011-04-11 09:46:00,15214,514.9300000000001
549584,2011-04-11 09:47:00,17574,185.64999999999998
549585,2011-04-11 09:54:00,14616,158.4
549587,2011-04-11 10:01:00,15737,475.88
549588,2011-04-11 10:04:00,12428,373.72
549589,2011-04-11 10:04:00,16552,284.44
549590,2011-04-11 10:09:00,13324,422.9999999999999
549591,2011-04-11 10:10:00,18080,841.4999999999999
549592,2011-04-11 10:14:00,14311,310.26
549593,2011-04-11 10:18:00,18008,162.5
549594,2011-04-11 10:25:00,16029,470.4
549595,2011-04-11 10:59:00,13324,903.87
549596,2011-04-11 11:06:00,14339,309.52
549597,2011-04-11 11:23:00,16133,403.34000000000003
549614,2011-04-11 11:38:00,12720,293.23999999999995
549619,2011-04-11 11:40:00,13798,666.3200000000002
549628,2011-04-11 11:43:00,13798,274.08
549633,2011-04-11 11:45:00,15671,375.96000000000004
549646,2011-04-11 11:51:00,12982,390.53999999999996
549664,2011-04-11 12:13:00,13113,148.0
549665,2011-04-11 12:17:00,14541,134.8
C549666,2011-04-11 12:17:00,13113,-104.13
549667,2011-04-11 12:20:00,14911,744.41
549669,2011-04-11 12:21:00,13113,2.55
549670,2011-04-11 12:45:00,16168,141.20000000000002
549678,2011-04-11 12:57:00,16525,435.0
549679,2011-04-11 12:59:00,16407,60.0
549680,2011-04-11 13:02:00,12701,337.08
549681,2011-04-11 13:19:00,13881,309.88
549682,2011-04-11 13:22:00,12596,269.95
549683,2011-04-11 13:24:00,14273,112.8
C549685,2011-04-11 13:26:00,13266,-1.95
